ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Family,Glottolog_Name
mumuye_nucl1240,Mumuye,Africa,8.90347,11.71545,nucl1240,,Atlantic-Congo,Mumuye
movima_movi1243,Movima,South America,-13.8115,-65.6348,movi1243,,,Movima
southernnambiquara_sout2994,Southern Nambiquara,South America,-14.3707,-59.5187,sout2994,,Nambiquaran,Southern Nambikuára
hainanese_minn1241,Hainanese,Eurasia,24.5,118.17,minn1241,,Sino-Tibetan,Min Nan Chinese
khoekhoe_nama1264,Khoekhoe,Africa,-25.0747,17.9767,nama1264,,Khoe-Kwadi,Nama (Namibia)
naasioi_naas1242,Naasioi,Papunesia,-6.46022,155.632,naas1242,,South Bougainville,Naasioi
navajo_nava1243,Navajo,North America,36.33,-109.38,nava1243,,Athabaskan-Eyak-Tlingit,Navajo
centralnicobaresenancowrydialect_nanc1247,"Central Nicobarese, Nancowry dialect",Eurasia,,,nanc1247,,Austroasiatic,Nancowry
nahuatlnorthpuebla_nort2957,"Nahuatl, North Puebla",North America,20.1356,-97.9814,nort2957,,Uto-Aztecan,Northern Puebla Nahuatl
nakkara_naka1260,Nakkara,Australia,-12.07653,134.32729,naka1260,,Maningrida,Nakara
natchez_natc1249,Natchez,North America,31.75,-91.33,natc1249,,,Natchez
ndut_ndut1239,Ndut,Africa,14.925,-16.9811,ndut1239,,Atlantic-Congo,Ndut
newarikathmandudialect_newa1246,"Newari, Kathmandu dialect",Eurasia,27.67,85.326,newa1246,,Sino-Tibetan,Kathmandu Valley Newari
nezperce_nezp1238,Nez Perce,North America,46.3073,-116.408,nezp1238,,Sahaptian,Nez Perce
ngizim_ngiz1242,Ngizim,Africa,12.1051,11.0178,ngiz1242,,Afro-Asiatic,Ngizim
nhanda_nhan1238,Nhanda,Australia,-27.42523643,114.2680442,nhan1238,,Pama-Nyungan,Nhanda
nahuatltetelcingo_tete1251,"Nahuatl, Tetelcingo",North America,18.8854,-98.893,tete1251,,Uto-Aztecan,Tetelcingo Nahuatl
noni_noon1243,Noni,Africa,6.37256,10.5707,noon1243,,Atlantic-Congo,Noone
nganasan_ngan1291,Nganasan,Eurasia,73.1354,86.2106,ngan1291,,Uralic,Nganasan
nandi_nand1266,Nandi,Africa,0.793737,35.408478,nand1266,,Nilotic,Nandi
nimboran_nucl1633,Nimboran,Papunesia,-2.5803,140.179,nucl1633,,Nimboranic,Nimboran
nivkh_gily1242,Nivkh,Eurasia,52.59,140.681,gily1242,,Nivkh,Amur Nivkh
ngiti_ngit1239,Ngiti,Africa,1.30455,30.2242,ngit1239,,Central Sudanic,Ngiti
aomongsendialect_mong1332,"Ao, Mongsen dialect",Eurasia,,,mong1332,,Sino-Tibetan,Mongsen
nyishi_nyis1236,Nyishi,Eurasia,27.278263,93.675529,nyis1236,,Sino-Tibetan,Nyishi-Hill Miri
dutch_dutc1256,Dutch,Eurasia,52.0,5.0,dutc1256,,Indo-European,Dutch
namakir_nama1268,Namakir,Papunesia,-16.8979,168.569,nama1268,,Austronesian,Namakura
maidunortheastern_nort2952,"Maidu, Northeastern",North America,40.4102,-120.645,nort2952,,Maiduan,Northeast Maidu
nyangumarda_nyan1301,Nyangumarda,Australia,-20.6271,121.391,nyan1301,,Pama-Nyungan,Nyangumarta
nukunu_nugu1241,Nukunu,Australia,-31.9899,133.908,nugu1241,,Pama-Nyungan,Nugunu (Australia)
nzadib865_nzad1234,Nzadi (B865),Africa,-4.102208,20.194462,nzad1234,,Atlantic-Congo,Nzadi
norwegian_norw1258,Norwegian,Eurasia,59.92,10.71,norw1258,,Indo-European,Norwegian
nepalikathmandudialect_nepa1254,"Nepali, Kathmandu dialect.",Eurasia,28.0,85.0,nepa1254,,Indo-European,Nepali
nara_nara1262,Nara,Africa,15.3251,37.499,nara1262,,,Nara
natugu_natu1246,Natügu,Papunesia,-10.6771,165.835,natu1246,,Austronesian,Natügu
nung_nung1283,Nung,Eurasia,20.8965,104.286,nung1283,,Tai-Kadai,Nung (Viet Nam)
nunggubuyu_nung1290,Nunggubuyu,Australia,-14.2623,135.753,nung1290,,Gunwinyguan,Wubuy
nyanjachichewadialect_chew1246,"Nyanja, Chichewa dialect",Africa,,,chew1246,,Atlantic-Congo,Chewa
ama_amas1236,Ama,Africa,12.0993,29.4332,amas1236,,Nyimang,Ama (Sudan)
nyangi_nyan1313,Nyangi,Africa,3.4997,33.73651,nyan1313,,Kuliak,Nyang'i
ocaina_ocai1244,Ocaina,South America,-2.159,-72.1422,ocai1244,,Huitotoan,Ocaina
ogbia_ogbi1239,Ogbia,Africa,4.75352,6.34034,ogbi1239,,Atlantic-Congo,Ogbia
selknamcentraldialect_onaa1245,"Selknam, Central dialect",South America,-54.0,-68.5,onaa1245,,Chonan,Selk'nam
oneida_onei1249,Oneida,North America,43.438742,-75.708106,onei1249,,Iroquoian,Oneida
tohonooodham_toho1245,Tohono O'odham,North America,31.7973,-111.995,toho1245,,Uto-Aztecan,Tohono O'odham
otomimezquital_mezq1235,"Otomi, Mezquital",North America,20.2274,-99.5564,mezq1235,,Otomanguean,Mezquital Otomi
wayampi_waya1270,Wayampi,South America,1.73817,-52.6887,waya1270,,Tupian,Wayampi
paresi_pare1272,Paresí,South America,-14.5929,-57.4059,pare1272,,Arawakan,Parecís
pacoh_paco1243,Pacoh,Eurasia,16.3353,107.094,paco1243,,Austroasiatic,Pacoh
paumari_paum1247,Paumarí,South America,-5.78403,-64.2803,paum1247,,Arawan,Paumari
papiamentu_papi1253,Papiamentu,South America,12.48485,-69.93988,papi1253,,Indo-European,Papiamento
wari_wari1268,Wari',South America,-10.69948,-64.56152,wari1268,,Chapacuran,Wari'
pechculmidialect_pech1241,"Pech, Culmí dialect",North America,15.8033,-85.558,pech1241,,Chibchan,Pech
paez_paez1247,Paez,South America,2.61516,-76.31254,paez1247,,,Páez
panare_enap1235,Panare,South America,6.95035,-65.8483,enap1235,,Cariban,Panare
dhurwa_duru1236,Dhurwa,Eurasia,19.0534,82.4881,duru1236,,Dravidian,Duruwa
farsiwestern_west2369,"Farsi, Western",Eurasia,32.9,53.3,west2369,,Indo-European,Western Farsi
yine_yine1238,Yine,South America,-11.1086,-73.3087,yine1238,,Arawakan,Yine
piaroa_piar1243,Piaróa,South America,4.41805,-67.7574,piar1243,,Jodi-Saliban,Piaroa
piapoco_piap1246,Piapoco,South America,4.37718,-68.5953,piap1246,,Arawakan,Piapoco
pitjantjatjara_pitj1243,Pitjantjatjara,Australia,-26.9704,131.357,pitj1243,,Pama-Nyungan,Pitjantjatjara
palawanbrookespoint_broo1239,"Palawan, Brookes Point",Papunesia,8.83891,117.871,broo1239,,Austronesian,Brooke's Point Palawano
paamese_paam1238,Paamese,Papunesia,-16.47548,168.23693,paam1238,,Austronesian,Paama
polish_poli1260,Polish,Eurasia,51.8439,18.6255,poli1260,,Indo-European,Polish
southeasternpomo_sout2982,Southeastern Pomo,North America,38.9354,-122.599,sout2982,,Pomoan,Southeastern Pomo
passamaquoddy_male1292,Passamaquoddy,North America,45.494475,-67.40805,male1292,,Algic,Malecite-Passamaquoddy
wanshohot_puin1248,Wanshöhöt,South America,3.92974,-67.6886,puin1248,,,Puinave
pawaianoyobedialect_pawa1255,"Pawaian, Oyobe dialect",Papunesia,-6.88021,145.081,pawa1255,,,Pawaia
paiwansouthern_paiw1248,"Paiwan, Southern",Papunesia,22.3271,120.806,paiw1248,,Austronesian,Paiwan
phlong_pwon1235,Phlong,Eurasia,18.016,98.2709,pwon1235,,Sino-Tibetan,Pwo Northern Karen
quechuacochabamba_sout2991,"Quechua,  Cochabamba",South America,-20.9201,-66.3331,sout2991,,Quechuan,South Bolivian Quechua
quechuaimbabura_imba1240,"Quechua, Imbabura",South America,0.31776,-78.3729,imba1240,,Quechuan,Imbabura Highland Quichua
canelakraho_cane1242,Canela-Krahô,South America,-6.10712,-45.1299,cane1242,,Nuclear-Macro-Je,Canela-Krahô
rao_raoo1244,Rao,Papunesia,-4.85243,144.511,raoo1244,,Lower Sepik-Ramu,Rao
rapanui_rapa1244,Rapanui,Papunesia,-27.113,-109.342,rapa1244,,Austronesian,Rapanui
resigaro_resi1247,Resigaro,South America,-1.169535,-71.60524,resi1247,,Arawakan,Resígaro
rama_rama1270,Rama,North America,11.5007,-83.8571,rama1270,,Chibchan,Rama
rotokas_roto1249,Rotokas,Papunesia,-5.94339,155.154,roto1249,,North Bougainville,Rotokas
roro_roro1238,Roro,Papunesia,,,roro1238,,Austronesian,Roro
toratan_rata1244,Toratán,Papunesia,1.07592,124.858,rata1244,,Austronesian,Ratahan
rotuman_rotu1241,Rotuman,Papunesia,-12.5008,177.066,rotu1241,,Austronesian,Rotuman
russian_russ1263,Russian,Eurasia,59.0,50.0,russ1263,,Indo-European,Russian
bocotachiriquidialect_bugl1243,"Bocotá, Chiriquí dialect",North America,8.57695,-81.25648,bugl1243,,Chibchan,Buglere
sandawe_sand1273,Sandawe,Africa,-5.26918,35.4808,sand1273,,,Sandawe
sango_sang1328,Sango,Africa,6.78584,20.1702,sang1328,,Atlantic-Congo,Sango
yakut_yaku1245,Yakut,Eurasia,61.6974,133.98,yaku1245,,Turkic,Sakha
santali_sant1410,Santali,Eurasia,25.0317,87.8185,sant1410,,Austroasiatic,Santali
kelepapuanewguinea_kele1258,Kele (Papua New Guinea),Papunesia,-2.09163,147.064,kele1258,,Austronesian,Kele (Papua New Guinea)
slaveharedialectnorth_nort2942,"Slave, Hare dialect (North)",North America,63.2671,-123.641,nort2942,,Athabaskan-Eyak-Tlingit,North Slavey
sedang_seda1262,Sedang,Eurasia,14.7793,108.027,seda1262,,Austroasiatic,Sedang
seneca_sene1264,Seneca,North America,42.56,-77.53,sene1264,,Iroquoian,Seneca
seri_seri1257,Seri,North America,28.9877,-112.384,seri1257,,,Seri
selkuptaznortherndialect_selk1253,"Selkup, Taz (Northern) dialect",Eurasia,59.9409,82.3004,selk1253,,Uralic,Selkup
sentani_nucl1632,Sentani,Papunesia,-2.6013,140.512,nucl1632,,Sentanic,Sentani
chaha_seba1251,Chaha,Africa,8.11879,37.9891,seba1251,,Afro-Asiatic,Sebat Bet Gurage
sheko_shek1245,Sheko,Africa,7.05022,35.2826,shek1245,,Dizoid,Sheko
tashlhiyt_tach1250,Tashlhiyt,Africa,29.7854,-7.77879,tach1250,,Afro-Asiatic,Tachelhit
shipibokonibo_ship1254,Shipibo-Konibo,South America,-7.17105,-74.8219,ship1254,,Pano-Tacanan,Shipibo-Conibo
shasta_shas1239,Shasta,North America,41.7587,-122.738,shas1239,,Shastan,Shasta
sinhala_sinh1246,Sinhala,Eurasia,8.0,81.0,sinh1246,,Indo-European,Sinhala
siwi_siwi1239,Siwi,Africa,29.200415,25.519627,siwi1239,,Afro-Asiatic,Siwi
epena_epen1239,Epena,South America,4.25877,-77.3566,epen1239,,Chocoan,Epena
sierramiwoksouthern_sout2985,"Sierra Miwok, Southern",North America,38.2363,-120.507,sout2985,,Miwok-Costanoan,Southern Sierra Miwok
salibacolombia_sali1298,Saliba (Colombia),South America,5.30115,-69.3843,sali1298,,Jodi-Saliban,Sáliba
slovene_slov1268,Slovene,Eurasia,46.2543,14.7766,slov1268,,Indo-European,Slovenian
sindhi_sind1272,Sindhi,Eurasia,26.0,69.0,sind1272,,Indo-European,Sindhi
noon_noon1242,Noon,Africa,14.792,-16.9205,noon1242,,Atlantic-Congo,Noon
siona_sion1247,Siona,South America,0.31733,-76.0237,sion1247,,Tucanoan,Siona-Tetete
spanishpeninsularcastilian_stan1288,Spanish (Peninsular Castilian),Eurasia,40.4414,-1.11788,stan1288,,Indo-European,Spanish
selepet_sele1250,Selepet,Papunesia,-6.03532,147.234,sele1250,,Nuclear Trans New Guinea,Selepet
supyirekampwodialect_supy1237,"Supyire, Kampwo dialect",Africa,11.632,-5.87709,supy1237,,Atlantic-Congo,Supyire Senoufo
sapuan_sapu1248,Sapuan,Eurasia,15.3692,106.843,sapu1248,,Austroasiatic,Sapuan
sora_sora1254,Sora,Eurasia,19.1213,84.19,sora1254,,Austroasiatic,Sora
silti_silt1240,Silt'i,Africa,7.77004,38.1449,silt1240,,Afro-Asiatic,Silt'e
suena_suen1241,Suena,Papunesia,-7.76339,147.534,suen1241,,Nuclear Trans New Guinea,Suena
sundanese_sund1252,Sundanese,Papunesia,-6.89708,107.106,sund1252,,Austronesian,Sundanese
svanlowerbaldialect_lowe1397,"Svan, Lower Bal dialect",Eurasia,,,lowe1397,,Kartvelian,Lower Bal
savosavo_savo1255,Savosavo,Papunesia,-9.12853,159.814,savo1255,,,Savosavo
swedish_swed1254,Swedish,Eurasia,59.800634,17.389526,swed1254,,Indo-European,Swedish
kiswahili_swah1253,KiSwahili,Africa,-8.25605,37.624,swah1253,,Atlantic-Congo,Swahili
samre_samr1245,Samre,Eurasia,13.479,103.978,samr1245,,Bookkeeping,Samre of Siem Reap
semelai_seme1247,Semelai,Eurasia,2.82799,102.806,seme1247,,Austroasiatic,Semelai
tabasaran_taba1259,Tabasaran,Eurasia,42.0198,47.8379,taba1259,,Nakh-Daghestanian,Tabasaran
tariana_tari1256,Tariana,South America,0.440205,-68.9042,tari1256,,Arawakan,Tariana
tamil_tami1289,Tamil,Eurasia,10.520219,78.825989,tami1289,,Dravidian,Tamil
tangaleshongomdialect_nucl1696,"Tangale, Shongom dialect",Africa,9.75444,11.3228,nucl1696,,Afro-Asiatic,Tangale
gaahmg_gaam1241,Gaahmg,Africa,11.4674,33.9797,gaam1241,,Eastern Jebel,Gaam
ticuna_ticu1245,Ticuna,South America,-3.66289,-69.8723,ticu1245,,Ticuna-Yuri,Ticuna
tlapanecmalinaltepec_mali1285,"Tlapanec, Malinaltepec",North America,17.2122,-98.6322,mali1285,,Otomanguean,Malinaltepec Me'phaa
tulu_tulu1258,Tulu,Eurasia,12.8114,75.2651,tulu1258,,Dravidian,Tulu
tehuelche_tehu1242,Tehuelche,South America,-47.5796,-68.3235,tehu1242,,Chonan,Tehuelche
themne_timn1235,Themne,Africa,8.90294,-12.3331,timn1235,,Atlantic-Congo,Timne
tetunwesterndialect_tetu1245,"Tetun, Western dialect",Papunesia,-9.11217,125.528,tetu1245,,Austronesian,Tetum
so_sooo1256,So,Africa,2.58367,34.7595,sooo1256,,Kuliak,Soo
tetserret_tets1235,Tetserret,Africa,14.973333,5.699722,tets1235,,Afro-Asiatic,Tetserret
tigak_tiga1245,Tigak,Papunesia,-2.70951,150.893,tiga1245,,Austronesian,Tigak
tagalog_taga1270,Tagalog,Papunesia,14.06,121.747,taga1270,,Austronesian,Tagalog
thaistandard_thai1261,"Thai, Standard",Eurasia,14.192,100.671,thai1261,,Tai-Kadai,Thai
kuukthaayorre_thay1249,Kuuk Thaayorre,Australia,-14.8159,142.034,thay1249,,Pama-Nyungan,Thayore
thakalitukchedialect_thak1245,"Thakali, Tukche dialect",Eurasia,28.7014,83.6466,thak1245,,Sino-Tibetan,Thakali
tigre_tigr1270,Tigre,Africa,17.3494,38.2233,tigr1270,,Afro-Asiatic,Tigre
tiwi_tiwi1244,Tiwi,Australia,-11.6308,130.949,tiwi1244,,,Tiwi
teduray_tiru1241,Teduray,Papunesia,6.77321,124.127,tiru1241,,Austronesian,Tiruray
timucuamocamadialect_timu1245,Timucua (Mocama dialect),North America,30.3027,-82.3132,timu1245,,,Timucua
totonacmisantladialect_yecu1235,"Totonac, Misantla dialect",North America,20.1765,-96.8741,yecu1235,,Totonacan,Yecuatla Totonac
tlingit_tlin1245,Tlingit,North America,59.4447,-135.29,tlin1245,,Athabaskan-Eyak-Tlingit,Tlingit
jomang_talo1250,Jomang,Africa,10.6453,30.4815,talo1250,,Narrow Talodi,Tasomi-Tata
tanimucaretuara_tani1257,Tanimuca-Retuarã,South America,-0.59023,-70.3853,tani1257,,Tucanoan,Tanimuca-Retuarã
lenakel_lena1238,Lenakel,Papunesia,-19.4763,169.261,lena1238,,Austronesian,Lenakel
toba_toba1269,Toba,South America,-23.77,-61.96,toba1269,,Guaicuruan,Toba
tolowa_tolo1259,Tolowa,North America,41.9192,-124.1,tolo1259,,Athabaskan-Eyak-Tlingit,Tolowa-Chetco
totonacpapantladialect_papa1238,"Totonac, Papantla dialect",North America,20.5671,-97.2554,papa1238,,Totonacan,Papantla Totonac
towa_jeme1245,Towa,North America,35.5994,-106.766,jeme1245,,Kiowa-Tanoan,Towa
tampulma_tamp1252,Tampulma,Africa,9.75577,-1.35467,tamp1252,,Atlantic-Congo,Tampulma
trumai_trum1247,Trumai,South America,-11.8119,-53.5717,trum1247,,,Trumai
toaripi_toar1246,Toaripi,Papunesia,-8.07231,146.206,toar1246,,Eleman,Toaripi
tonkawa_tonk1249,Tonkawa,North America,30.25,-96.75,tonk1249,,,Tonkawa
trio_trio1238,Trio,South America,2.53616,-55.7599,trio1238,,Cariban,Trió
tsamakko_tsam1247,Ts'amakko,Africa,5.3097,36.9139,tsam1247,,Afro-Asiatic,Tsamai
tausug_taus1251,Tausug,Papunesia,5.12236,118.88,taus1251,,Austronesian,Tausug
tsimshiancoast_nucl1649,"Tsimshian, Coast",North America,52.59103,-128.544545,nucl1649,,Tsimshian,Southern-Coastal Tsimshian
tsou_tsou1248,Tsou,Papunesia,23.216,120.787,tsou1248,,Austronesian,Tsou
purepecha_pure1242,Purépecha,North America,19.2467,-101.631,pure1242,,Tarascan,Purepecha
tobati_toba1266,Tobati,Papunesia,-2.56434,140.71,toba1266,,Austronesian,Tobati
tera_tera1251,Tera,Africa,11.0376,11.80953,tera1251,,Afro-Asiatic,Tera
tunica_tuni1252,Tunica,North America,30.9888,-92.5403,tuni1252,,,Tunica
turkish_nucl1301,Turkish,Eurasia,39.8667,32.8667,nucl1301,,Turkic,Turkish
tiwanorthern_nort1550,"Tiwa, Northern",North America,36.4277,-105.604,nort1550,,Kiowa-Tanoan,Taos Northern Tiwa
tuva_tuvi1240,Tuva,Eurasia,51.7,94.36667,tuvi1240,,Turkic,Tuvinian
tzeltalaguacatenangodialect_tzel1254,"Tzeltal, Aguacatenango dialect",North America,16.6384,-92.2786,tzel1254,,Mayan,Tzeltal
tzutujileasternsanjuanlalagunadialect_tzut1248,"Tzutujil, Eastern (San Juan la Laguna dialect)",North America,14.6351,-91.2012,tzut1248,,Mayan,Tz'utujil
tamazightcentralatlas_cent2194,Tamazight (Central Atlas),Africa,32.7415,-2.40872,cent2194,,Afro-Asiatic,Central Moroccan Berber
uyghurstandarddialectofurumqi_uigh1240,"Uyghur, Standard dialect of Urumqi",Eurasia,43.88,87.38,uigh1240,,Turkic,Uighur
meriammer_meri1244,Meriam Mer,Papunesia,-9.59575,143.773,meri1244,,Eastern Trans-Fly,Meriam
umbundu_umbu1257,UMbundu,Africa,-12.4763,14.4148,umbu1257,,Atlantic-Congo,Umbundu
ngarinyin_ngar1284,Ngarinyin,Australia,-16.4006,126.433,ngar1284,,Worrorran,Ngarinyin
mundari_mund1320,Mundari,Eurasia,23.03,85.85,mund1320,,Austroasiatic,Mundari
urarina_urar1246,Urarina,South America,-4.44006,-75.4211,urar1246,,,Urarina
urubukaapor_urub1250,Urubu-Kaapor,South America,-2.46455,-46.2204,urub1250,,Tupian,Urubú-Kaapor
uraklawoi_urak1238,Urak Lawoi',Eurasia,7.5258,99.0768,urak1238,,Austronesian,Urak Lawoi'
northernuzbektashkentdialect_nort2690,"Northern Uzbek, Tashkent dialect",Eurasia,40.886,69.211,nort2690,,Turkic,Northern Uzbek
dumo_vani1248,Dumo,Papunesia,-2.68501,141.258,vani1248,,Sko,Vanimo
vietnamese_viet1252,Vietnamese,Eurasia,20.681188,105.774071,viet1252,,Austroasiatic,Vietnamese
martuthunira_mart1255,Martuthunira,Australia,-20.9294,116.607,mart1255,,Pama-Nyungan,Martuthunira
mbabaram_mbab1239,Mbabaram,Australia,-20.1389,143.438,mbab1239,,Pama-Nyungan,Mbabaram
wapishana_wapi1253,Wapishana,South America,2.58744,-59.8021,wapi1253,,Arawakan,Wapishana
warao_wara1303,Warao,South America,7.50851,-59.3528,wara1303,,,Warao
midwahgi_nucl1620,Mid-Wahgi,Papunesia,-6.11629,144.665,nucl1620,,Nuclear Trans New Guinea,Wahgi
wirangu_wira1265,Wirangu,Australia,-32.0,134.0,wira1265,,Pama-Nyungan,Wirangu
wichita_wich1260,Wichita,North America,35.0665,-98.1831,wich1260,,Caddoan,Wichita
wikmunkan_wikm1247,Wik-Munkan,Australia,-13.98051,141.81611,wikm1247,,Pama-Nyungan,Wik-Mungkan
wambaya_wamb1258,Wambaya,Australia,-17.496,135.683,wamb1258,,Mirndi,Wambayan
wantoat_want1252,Wantoat,Papunesia,-6.15216,146.513,want1252,,Nuclear Trans New Guinea,Wantoat
wano_wano1243,Wano,Papunesia,-3.47858,137.678,wano1243,,Nuclear Trans New Guinea,Wano
usan_usan1239,Usan,Papunesia,-4.84265,145.362,usan1239,,Nuclear Trans New Guinea,Usan
wintu_nucl1651,Wintu,North America,41.0,-122.5,nucl1651,,Wintuan,Nuclear Wintu
kamang_kama1365,Kamang,Papunesia,-8.26897,124.792,kama1365,,Timor-Alor-Pantar,Kamang
wolof_nucl1347,Wolof,Africa,15.2534,-15.383,nucl1347,,Atlantic-Congo,Wolof
garrwa_gara1269,Garrwa,Australia,-17.4504,137.72014,gara1269,,Garrwan,Garrwa
wardaman_ward1246,Wardaman,Australia,-15.4155,132.604,ward1246,,Yangmanic,Wardaman
waris_wari1266,Waris,Papunesia,-3.139,140.931,wari1266,,Border,Waris
warayaustralia_wara1290,Waray (Australia),Australia,-13.0941,131.236,wara1290,,Gunwinyguan,Warray
wuvulu_wuvu1239,Wuvulu,Papunesia,-1.73938,142.851,wuvu1239,,Austronesian,Wuvulu-Aua
warrwa_warr1258,Warrwa,Australia,-17.0965,123.971,warr1258,,Nyulnyulan,Warrwa
ngiyambaa_wang1291,Ngiyambaa,Australia,-30.6481,146.18,wang1291,,Pama-Nyungan,Ngiyambaa
xavante_xava1240,Xavante,South America,-14.3017,-52.4367,xava1240,,Nuclear-Macro-Je,Xavánte
kawaiisu_kawa1283,Kawaiisu,North America,36.0538,-118.679,kawa1283,,Uto-Aztecan,Kawaiisu
kugunganhcara_kuku1283,Kugu Nganhcara,Australia,-14.0959,141.625,kuku1283,,Pama-Nyungan,Kuku-Muminh
kunuznubian_kenu1243,Kunuz Nubian,Africa,24.09,32.9,kenu1243,,Nubian,Kenuzi
kpelle_libe1247,Kpelle,Africa,6.92048,-9.96128,libe1247,,Mande,Liberia Kpelle
sanuma_sanu1240,Sanuma,South America,4.5,-64.5,sanu1240,,Yanomamic,Sanumá
kadugli_katc1249,Kadugli,Africa,10.8423,29.4914,katc1249,,Kadugli-Krongo,Katcha-Kadugli-Miri
kwaza_kwaz1243,Kwaza,South America,-11.6667,-61.1833,kwaz1243,,,Kwaza
yuhup_yuhu1238,Yuhup,South America,0.2485,-69.8079,yuhu1238,,Naduhup,Yuhup
yagua_yagu1244,Yagua,South America,-3.42913,-72.2186,yagu1244,,Peba-Yagua,Yagua
sumu_maya1285,Sumu,North America,14.1259,-84.3439,maya1285,,Misumalpan,Mayangna
yaqui_yaqu1251,Yaqui,North America,29.9446,-110.681,yaqu1251,,Uto-Aztecan,Yaqui
sarygyugur_west2402,Saryg Yugur,Eurasia,39.0548,99.3112,west2402,,Turkic,West Yugur
yucuna_yucu1253,Yucuna,South America,-0.76075,-71.0033,yucu1253,,Arawakan,Yucuna
yimas_yima1243,Yimas,Papunesia,-4.71731,143.572,yima1243,,Lower Sepik-Ramu,Yimas
yerukala_yeru1240,Yerukala,Eurasia,17.3702,81.9748,yeru1240,,Dravidian,Yerukula
yagariamovedialect_yaga1260,"Yagaria, Move dialect",Papunesia,-6.32432,145.388,yaga1260,,Nuclear Trans New Guinea,Yagaria
yidiny_yidi1250,Yidiny,Australia,-17.1332,145.876,yidi1250,,Pama-Nyungan,Yidiñ
tundrayukaghir_nort2745,Tundra Yukaghir,Eurasia,70.498,157.853,nort2745,,Yukaghir,Northern Yukaghir
yelidnye_yele1255,Yelî Dnye,Papunesia,-11.3796,154.127,yele1255,,,Yele
yananortherndialect_yana1271,"Yana, Northern dialect",North America,39.2769,-121.608,yana1271,,,Yana
chukchansi_yoku1256,Chukchansi,North America,36.3167,-119.721,yoku1256,,Yokutsan,Northern Yokuts
yoruba_yoru1245,Yoruba,Africa,7.15345,3.67225,yoru1245,,Atlantic-Congo,Yoruba
yareba_yare1248,Yareba,Papunesia,-9.50651,148.605,yare1248,,Yareban,Yareba
yessanmayo_yess1239,Yessan-Mayo,Papunesia,-4.15721,142.574,yess1239,,Sepik,Yessan-Mayo
yucatec_yuca1254,Yucatec,North America,18.7757,-88.9567,yuca1254,,Mayan,Yucatec Maya
yuchi_yuch1247,Yuchi,North America,35.75,-86.75,yuch1247,,,Yuchi
yuruti_yuru1263,Yurutí,South America,0.735585,-69.6955,yuru1263,,Tucanoan,Yurutí
yulu_yulu1243,Yulu,Africa,8.04124,23.6166,yulu1243,,Central Sudanic,Yulu-Binga
yurok_yuro1248,Yurok,North America,41.3262,-123.824,yuro1248,,Algic,Yurok
kolymayukaghir_sout2750,Kolyma Yukaghir,Eurasia,64.218,154.375,sout2750,,Yukaghir,Southern Yukaghir
yawa_nucl1454,Yawa,Papunesia,-1.77196,136.263,nucl1454,,Yawa-Saweru,Yawa
kaurna_kaur1267,Kaurna,Australia,-34.34966141,138.4800794,kaur1267,,Pama-Nyungan,Kaurna
gunya_marg1253,Gunya,Australia,-26.789,144.892,marg1253,,Pama-Nyungan,Margany
maranungku_mara1386,Maranungku,Australia,-13.6754,130.12,mara1386,,Western Daly,Maranunggu
azande_zand1248,Azande,Africa,4.62047,26.7157,zand1248,,Atlantic-Congo,Zande
zoquecopainala_copa1236,"Zoque, Copainalá",North America,17.2157,-93.3183,copa1236,,Mixe-Zoque,Copainalá Zoque
zuni_zuni1245,Zuni,North America,35.0056,-108.782,zuni1245,,,Zuni
